[HEADER]
;;;;10048;;;;;;;;;;;PDN;;9;
[LINES]
;;;;754846;0;B-008;3;Y;
;;;;754846;0;B-012;20;Y;
;;;;754846;0;R2KA1;3;Y;
;;;;754846;0;R2KC1;4;Y;
